"Cycle","Time","Iso","LatentIso","Microns","Fish_id","Watershed","Year","MA","TrueState","StateConfidence"
78,40.348,0.712356587129552,0.7115,456,"simulated_moderate","Simulated",2023,0.711268366013772,4,1
79,40.872,0.712213395158574,0.7115,458,"simulated_moderate","Simulated",2023,0.71123693968609,4,1
80,41.396,0.710909052140917,0.7115,460,"simulated_moderate","Simulated",2023,0.711193532730609,4,1
81,41.92,0.711961339407192,0.711489960723613,462,"simulated_moderate","Simulated",2023,0.711104321221732,4,0.993307149075715
82,42.444,0.710268102109861,0.711480569408704,464,"simulated_moderate","Simulated",2023,0.711043570411643,4,0.987046272469304
83,42.968,0.712404495355119,0.711462613360029,466,"simulated_moderate","Simulated",2023,0.710988310715491,4,0.975075573352886
84,43.492,0.71040782202654,0.711428861190234,468,"simulated_moderate","Simulated",2023,0.710958550443293,4,0.952574126822433
85,44.016,0.711803859187879,0.711367400484189,470,"simulated_moderate","Simulated",2023,0.710863285661811,4,0.911600322792942
86,44.54,0.712207949983349,0.711261696342679,472,"simulated_moderate","Simulated",2023,0.710807996359475,4,0.841130895119085
87,45.064,0.71041800225694,0.711096587867945,474,"simulated_moderate","Simulated",2023,0.710863937084523,4,0.731058578630005
88,45.588,0.709854642108029,0.710873855309693,476,"simulated_moderate","Simulated",2023,0.710804565431978,4,0.582570206462315
89,46.112,0.711363912250155,0.710626144690306,478,"simulated_moderate","Simulated",2023,0.710644844448386,3,0.582570206462315
90,46.636,0.709597001585361,0.710403412132055,480,"simulated_moderate","Simulated",2023,0.710504523059353,3,0.731058578630005
91,47.16,0.709588618535156,0.710238303657321,482,"simulated_moderate","Simulated",2023,0.71045154969127,3,0.841130895119085
92,47.684,0.710221726860821,0.71013259951581,484,"simulated_moderate","Simulated",2023,0.710350783192356,3,0.911600322792942
93,48.208,0.709998666038509,0.710071138809766,486,"simulated_moderate","Simulated",2023,0.71033091479994,3,0.952574126822433
94,48.732,0.709683028901923,0.710037386639971,488,"simulated_moderate","Simulated",2023,0.7101854847301,3,0.975075573352886
95,49.256,0.710790410391185,0.710019430591296,490,"simulated_moderate","Simulated",2023,0.710265647904906,3,0.987046272469304
96,49.78,0.71016297111623,0.71,492,"simulated_moderate","Simulated",2023,0.710241130588893,3,0.993307149075715
97,50.304,0.711380410931947,0.710010039276386,494,"simulated_moderate","Simulated",2023,0.710158844591062,3,0.993307149075715
98,50.828,0.709303880596291,0.710019430591296,496,"simulated_moderate","Simulated",2023,0.710254448853826,3,0.987046272469304
99,51.352,0.709002446474131,0.710037386639971,498,"simulated_moderate","Simulated",2023,0.710325050174776,3,0.975075573352886
100,51.876,0.709266645988874,0.710071138809766,500,"simulated_moderate","Simulated",2023,0.710335396869583,3,0.952574126822433
101,52.4,0.709796611411188,0.71013259951581,502,"simulated_moderate","Simulated",2023,0.710463010331978,3,0.911600322792942
102,52.924,0.709845242929997,0.710238303657321,504,"simulated_moderate","Simulated",2023,0.710573744533291,3,0.841130895119085
103,53.448,0.709850865869127,0.710403412132055,506,"simulated_moderate","Simulated",2023,0.710610832999728,3,0.731058578630005
104,53.972,0.709350463888475,0.710626144690306,508,"simulated_moderate","Simulated",2023,0.710640751558599,3,0.582570206462315
105,54.496,0.712091248697454,0.710873855309693,510,"simulated_moderate","Simulated",2023,0.710721828455211,4,0.582570206462315
106,55.02,0.7112889955516,0.711096587867945,512,"simulated_moderate","Simulated",2023,0.710716310846723,4,0.731058578630005
107,55.544,0.710479944028912,0.711261696342679,514,"simulated_moderate","Simulated",2023,0.710731716250209,4,0.841130895119085
108,56.068,0.712425691774983,0.711367400484189,516,"simulated_moderate","Simulated",2023,0.710730910571975,4,0.911600322792942
109,56.592,0.711337269847974,0.711428861190234,518,"simulated_moderate","Simulated",2023,0.710802310926093,4,0.952574126822433
110,57.116,0.711581192841106,0.711462613360029,520,"simulated_moderate","Simulated",2023,0.710876643276914,4,0.975075573352886
111,57.64,0.712276884295661,0.711480569408704,522,"simulated_moderate","Simulated",2023,0.710937200387559,4,0.987046272469304
112,58.164,0.711914036762714,0.7115,524,"simulated_moderate","Simulated",2023,0.711070769832804,4,0.993307149075715
113,58.688,0.711000584656,0.7115,526,"simulated_moderate","Simulated",2023,0.711183179344661,4,1
114,59.212,0.710626955774799,0.7115,528,"simulated_moderate","Simulated",2023,0.711254850622181,4,1
115,59.736,0.711385643730778,0.7115,530,"simulated_moderate","Simulated",2023,0.711309811598138,4,1
116,60.26,0.71067454061294,0.7115,532,"simulated_moderate","Simulated",2023,0.71128358146624,4,1
117,60.784,0.710486484589428,0.7115,534,"simulated_moderate","Simulated",2023,0.711309141666254,4,1
118,61.308,0.711363491689041,0.7115,536,"simulated_moderate","Simulated",2023,0.711298472655478,4,1
119,61.832,0.710803288032766,0.7115,538,"simulated_moderate","Simulated",2023,0.711216825260802,4,1
120,62.356,0.710563425841369,0.7115,540,"simulated_moderate","Simulated",2023,0.711270444145936,4,1
121,62.88,0.71053834531242,0.7115,542,"simulated_moderate","Simulated",2023,0.711233776998129,4,1
122,63.404,0.712601569761336,0.7115,544,"simulated_moderate","Simulated",2023,0.71120654164859,4,1
123,63.928,0.712205842678994,0.7115,546,"simulated_moderate","Simulated",2023,0.711194991309245,4,1
124,64.452,0.711355962697044,0.7115,548,"simulated_moderate","Simulated",2023,0.711273046324474,4,1
125,64.976,0.710504644383583,0.7115,550,"simulated_moderate","Simulated",2023,0.711254235085589,4,1
126,65.5,0.711540415927581,0.7115,552,"simulated_moderate","Simulated",2023,0.711263649619675,4,1
127,66.024,0.711825759751908,0.7115,554,"simulated_moderate","Simulated",2023,0.711226996696883,4,1
128,66.548,0.710255894802604,0.7115,556,"simulated_moderate","Simulated",2023,0.711200034494916,4,1
129,67.072,0.710711096486786,0.711489960723613,558,"simulated_moderate","Simulated",2023,0.711080258845077,4,0.993307149075715
130,67.596,0.712463266435787,0.711480569408704,560,"simulated_moderate","Simulated",2023,0.711114644515797,4,0.987046272469304
131,68.12,0.710811182737168,0.711462613360029,562,"simulated_moderate","Simulated",2023,0.711082943543447,4,0.975075573352886
132,68.644,0.711704941955343,0.711428861190234,564,"simulated_moderate","Simulated",2023,0.71112544686789,4,0.952574126822433
133,69.168,0.71167147963646,0.711367400484189,566,"simulated_moderate","Simulated",2023,0.71096205041568,4,0.911600322792942
134,69.692,0.712639739975819,0.711261696342679,568,"simulated_moderate","Simulated",2023,0.710805207194209,4,0.841130895119085
135,70.216,0.710231919758211,0.711096587867945,570,"simulated_moderate","Simulated",2023,0.710765179149829,4,0.731058578630005
136,70.74,0.711583348946592,0.710873855309693,572,"simulated_moderate","Simulated",2023,0.710752374304048,4,0.582570206462315
137,71.264,0.709904829234311,0.710626144690306,574,"simulated_moderate","Simulated",2023,0.71066964778699,3,0.582570206462315
138,71.788,0.709920278348118,0.710403412132055,576,"simulated_moderate","Simulated",2023,0.710616651907935,3,0.731058578630005
139,72.312,0.708848203042408,0.710238303657321,578,"simulated_moderate","Simulated",2023,0.710620672668204,3,0.841130895119085
140,72.836,0.711525387117889,0.71013259951581,580,"simulated_moderate","Simulated",2023,0.710608510077145,3,0.911600322792942
141,73.36,0.709897705422021,0.710071138809766,582,"simulated_moderate","Simulated",2023,0.710522421660625,3,0.952574126822433
142,73.884,0.711430915125734,0.710037386639971,584,"simulated_moderate","Simulated",2023,0.710476667437071,3,0.975075573352886
143,74.408,0.709170244264919,0.710019430591296,586,"simulated_moderate","Simulated",2023,0.710384224189,3,0.987046272469304
144,74.932,0.708912135028094,0.71,588,"simulated_moderate","Simulated",2023,0.710388382527424,3,0.993307149075715
145,75.456,0.710515373765061,0.710010039276386,590,"simulated_moderate","Simulated",2023,0.710337748569535,3,0.993307149075715
146,75.98,0.710235742622185,0.710019430591296,592,"simulated_moderate","Simulated",2023,0.710451980728366,3,0.987046272469304
147,76.504,0.709803159069359,0.710037386639971,594,"simulated_moderate","Simulated",2023,0.71050594095062,3,0.975075573352886
148,77.028,0.710712846291769,0.710071138809766,596,"simulated_moderate","Simulated",2023,0.710612765953761,3,0.952574126822433
149,77.552,0.710340330768254,0.71013259951581,598,"simulated_moderate","Simulated",2023,0.710678376214165,3,0.911600322792942
150,78.076,0.710455682074538,0.710238303657321,600,"simulated_moderate","Simulated",2023,0.710761288944743,3,0.841130895119085
151,78.6,0.710655409688872,0.710403412132055,602,"simulated_moderate","Simulated",2023,0.710795074459402,3,0.731058578630005
152,79.124,0.709850344042534,0.710626144690306,604,"simulated_moderate","Simulated",2023,0.710925600545599,3,0.582570206462315
153,79.648,0.709763633745855,0.710873855309693,606,"simulated_moderate","Simulated",2023,0.710888857360538,4,0.582570206462315
154,80.172,0.711758804743368,0.711096587867945,608,"simulated_moderate","Simulated",2023,0.710996991246577,4,0.731058578630005
155,80.696,0.711576426860152,0.711261696342679,610,"simulated_moderate","Simulated",2023,0.711066438943349,4,0.841130895119085
156,81.22,0.712630795093656,0.711367400484189,612,"simulated_moderate","Simulated",2023,0.711068358325399,4,0.911600322792942
157,81.744,0.712716513613932,0.711428861190234,614,"simulated_moderate","Simulated",2023,0.711078931067385,4,0.952574126822433
158,82.268,0.712148154300269,0.711462613360029,616,"simulated_moderate","Simulated",2023,0.711197605273454,4,0.975075573352886
159,82.792,0.711298093816601,0.711480569408704,618,"simulated_moderate","Simulated",2023,0.711258098158108,4,0.987046272469304
160,83.316,0.710589370384533,0.7115,620,"simulated_moderate","Simulated",2023,0.711360160700815,4,0.993307149075715
161,83.84,0.71223488292573,0.7115,622,"simulated_moderate","Simulated",2023,0.711454744999969,4,1
162,84.364,0.712638753232174,0.7115,624,"simulated_moderate","Simulated",2023,0.711429667748891,4,1
163,84.888,0.710659308239445,0.7115,626,"simulated_moderate","Simulated",2023,0.711477513824417,4,1
164,85.412,0.711441055871732,0.7115,628,"simulated_moderate","Simulated",2023,0.711618019496692,4,1
165,85.936,0.71037053666031,0.7115,630,"simulated_moderate","Simulated",2023,0.711660807142126,4,1
166,86.46,0.710555680788122,0.7115,632,"simulated_moderate","Simulated",2023,0.711643872456693,4,1
167,86.984,0.710457770203892,0.7115,634,"simulated_moderate","Simulated",2023,0.711625704974908,4,1
168,87.508,0.712295317396801,0.7115,636,"simulated_moderate","Simulated",2023,0.711553710090811,4,1
169,88.032,0.711983196869492,0.7115,638,"simulated_moderate","Simulated",2023,0.711462710339073,4,1
170,88.556,0.712483644165099,0.7115,640,"simulated_moderate","Simulated",2023,0.711498570127971,4,1
171,89.08,0.712441952356789,0.7115,642,"simulated_moderate","Simulated",2023,0.711489717365056,4,1
172,89.604,0.71012878741622,0.7115,644,"simulated_moderate","Simulated",2023,0.711473673011518,4,1
173,90.128,0.710855111628585,0.7115,646,"simulated_moderate","Simulated",2023,0.711484837368069,4,1
174,90.652,0.712714252863638,0.7115,648,"simulated_moderate","Simulated",2023,0.711500246103387,4,1
175,91.176,0.712657345297467,0.7115,650,"simulated_moderate","Simulated",2023,0.711476553198074,4,1
176,91.7,0.711220798466075,0.7115,652,"simulated_moderate","Simulated",2023,0.711467253900878,4,1
177,92.224,0.712249277976155,0.7115,654,"simulated_moderate","Simulated",2023,0.711544546664879,4,1
178,92.748,0.711204621047899,0.7115,656,"simulated_moderate","Simulated",2023,0.711582950343533,4,1
179,93.272,0.710237159513775,0.7115,658,"simulated_moderate","Simulated",2023,0.711487414050382,4,1
180,93.796,0.712051149383467,0.7115,660,"simulated_moderate","Simulated",2023,0.711444859847271,4,1
181,94.32,0.710403462363314,0.7115,662,"simulated_moderate","Simulated",2023,0.711459855487694,4,1
182,94.844,0.711897951501422,0.7115,664,"simulated_moderate","Simulated",2023,0.711444129131486,4,1
183,95.368,0.712873204719741,0.7115,666,"simulated_moderate","Simulated",2023,0.711469906180693,4,1
184,95.892,0.710982891681138,0.7115,668,"simulated_moderate","Simulated",2023,0.71154561815417,4,1
185,96.416,0.710943504860159,0.7115,670,"simulated_moderate","Simulated",2023,0.711458605038716,4,1
186,96.94,0.71017525141919,0.7115,672,"simulated_moderate","Simulated",2023,0.711402713400498,4,1
187,97.464,0.712178828832135,0.7115,674,"simulated_moderate","Simulated",2023,0.711378652953201,4,1
188,97.988,0.711264247455634,0.7115,676,"simulated_moderate","Simulated",2023,0.711279575669983,4,1
189,98.512,0.71028905524062,0.7115,678,"simulated_moderate","Simulated",2023,0.711339093014256,4,1
190,99.036,0.711089558604173,0.7115,680,"simulated_moderate","Simulated",2023,0.711420840495142,4,1
191,99.56,0.712798552613985,0.7115,682,"simulated_moderate","Simulated",2023,0.711357026414449,4,1
192,100.084,0.712111698876414,0.7115,684,"simulated_moderate","Simulated",2023,0.711345852032614,4,1
193,100.608,0.710670105449576,0.7115,686,"simulated_moderate","Simulated",2023,0.711330093038051,4,1
194,101.132,0.712445063071605,0.7115,688,"simulated_moderate","Simulated",2023,0.711322208303306,4,1
195,101.656,0.710886977439094,0.7115,690,"simulated_moderate","Simulated",2023,0.711330670961241,4,1
196,102.18,0.711483620894886,0.7115,692,"simulated_moderate","Simulated",2023,0.711310466873428,4,1
197,102.704,0.710715529072843,0.7115,694,"simulated_moderate","Simulated",2023,0.711381832293297,4,1
198,103.228,0.710168655028567,0.7115,696,"simulated_moderate","Simulated",2023,0.711390987133297,4,1
199,103.752,0.712454485277645,0.7115,698,"simulated_moderate","Simulated",2023,0.711404268096139,4,1
200,104.276,0.711953856612369,0.7115,700,"simulated_moderate","Simulated",2023,0.711419382733634,4,1
201,104.8,0.710711053688917,0.7115,702,"simulated_moderate","Simulated",2023,0.71137891460058,4,1
202,105.324,0.710168800344784,0.7115,704,"simulated_moderate","Simulated",2023,0.711263648324304,4,1
203,105.848,0.711567012615595,0.7115,706,"simulated_moderate","Simulated",2023,0.711219513166665,4,1
204,106.372,0.7127076252901,0.7115,708,"simulated_moderate","Simulated",2023,0.711286640435954,4,1
205,106.896,0.711160607497767,0.7115,710,"simulated_moderate","Simulated",2023,0.711303661874557,4,1
206,107.42,0.710519219016097,0.7115,712,"simulated_moderate","Simulated",2023,0.711287663850964,4,1
207,107.944,0.711673925236426,0.7115,714,"simulated_moderate","Simulated",2023,0.71126207284291,4,1
208,108.468,0.712371080472134,0.7115,716,"simulated_moderate","Simulated",2023,0.711342532967528,4,1
209,108.992,0.71154314767532,0.7115,718,"simulated_moderate","Simulated",2023,0.711392906643823,4,1
210,109.516,0.710606462628022,0.7115,720,"simulated_moderate","Simulated",2023,0.711297377730068,4,1
211,110.04,0.710239727810025,0.7115,722,"simulated_moderate","Simulated",2023,0.711302947777882,4,1
212,110.564,0.710377960812207,0.7115,724,"simulated_moderate","Simulated",2023,0.71140671881934,4,1
213,111.088,0.711184860565979,0.7115,726,"simulated_moderate","Simulated",2023,0.711535452284167,4,1
214,111.612,0.712079778104648,0.7115,728,"simulated_moderate","Simulated",2023,0.711523827820271,4,1
215,112.136,0.71280251328228,0.7115,730,"simulated_moderate","Simulated",2023,0.711459503877473,4,1
216,112.66,0.710551018943637,0.7115,732,"simulated_moderate","Simulated",2023,0.711465871902866,4,1
217,113.184,0.710946209725738,0.7115,734,"simulated_moderate","Simulated",2023,0.711452626281138,4,1
218,113.708,0.712405191689823,0.7115,736,"simulated_moderate","Simulated",2023,0.711489999050957,4,1
219,114.232,0.711226502230763,0.7115,738,"simulated_moderate","Simulated",2023,0.711487435423303,4,1
220,114.756,0.710448378088791,0.7115,740,"simulated_moderate","Simulated",2023,0.711506836837095,4,1
221,115.28,0.712070827616472,0.7115,742,"simulated_moderate","Simulated",2023,0.711544346738215,4,1
222,115.804,0.712890245559532,0.7115,744,"simulated_moderate","Simulated",2023,0.711632316279882,4,1
223,116.328,0.712872203106154,0.7115,746,"simulated_moderate","Simulated",2023,0.711621057349183,4,1
224,116.852,0.71132289887378,0.7115,748,"simulated_moderate","Simulated",2023,0.71167874076769,4,1
225,117.376,0.711356822491344,0.7115,750,"simulated_moderate","Simulated",2023,0.711677673411729,4,1
226,117.9,0.711294336031005,0.7115,752,"simulated_moderate","Simulated",2023,0.711572838611755,4,1
227,118.424,0.710241060959827,0.7115,754,"simulated_moderate","Simulated",2023,0.711631606574504,4,1
228,118.948,0.712458753402624,0.7115,756,"simulated_moderate","Simulated",2023,0.711651038788967,4,1
229,119.472,0.712317244291399,0.7115,758,"simulated_moderate","Simulated",2023,0.711522595962963,4,1
230,119.996,0.711950577364955,0.7115,760,"simulated_moderate","Simulated",2023,0.7115060300588,4,1
231,120.52,0.711394170551525,0.711489960723613,762,"simulated_moderate","Simulated",2023,0.711553407051978,4,0.993307149075715
232,121.044,0.712087088185046,0.711480569408704,764,"simulated_moderate","Simulated",2023,0.711507907110207,4,0.987046272469304
233,121.568,0.710141523267519,0.711462613360029,766,"simulated_moderate","Simulated",2023,0.711411140363008,4,0.975075573352886
234,122.092,0.712396212354623,0.711428861190234,768,"simulated_moderate","Simulated",2023,0.711300928080216,4,0.952574126822433
235,122.616,0.712057363629464,0.711367400484189,770,"simulated_moderate","Simulated",2023,0.711251040710272,4,0.911600322792942
236,123.14,0.710600982482845,0.711261696342679,772,"simulated_moderate","Simulated",2023,0.711173533211035,4,0.841130895119085
237,123.664,0.711785146161358,0.711096587867945,774,"simulated_moderate","Simulated",2023,0.711155064817975,4,0.731058578630005
238,124.188,0.711354286229464,0.710873855309693,776,"simulated_moderate","Simulated",2023,0.711173407053878,4,0.582570206462315
239,124.712,0.709707892343735,0.710626144690306,778,"simulated_moderate","Simulated",2023,0.711096547188367,3,0.582570206462315
240,125.236,0.710878618243333,0.710403412132055,780,"simulated_moderate","Simulated",2023,0.710925365251302,3,0.731058578630005
241,125.76,0.711443294945525,0.710238303657321,782,"simulated_moderate","Simulated",2023,0.710795393562998,3,0.841130895119085
242,126.284,0.711115328839298,0.71013259951581,784,"simulated_moderate","Simulated",2023,0.710753505478106,3,0.911600322792942
243,126.808,0.710858143868349,0.710071138809766,786,"simulated_moderate","Simulated",2023,0.710617415604346,3,0.952574126822433
244,127.332,0.710557745167515,0.710037386639971,788,"simulated_moderate","Simulated",2023,0.710668134940529,3,0.975075573352886
245,127.856,0.710275264104958,0.710019430591296,790,"simulated_moderate","Simulated",2023,0.710604130917808,3,0.987046272469304
246,128.38,0.70972916500736,0.71,792,"simulated_moderate","Simulated",2023,0.710529420745627,3,0.993307149075715
247,128.904,0.710906499776746,0.710010039276386,794,"simulated_moderate","Simulated",2023,0.710546490879145,3,0.993307149075715
248,129.428,0.7106262479138,0.710019430591296,796,"simulated_moderate","Simulated",2023,0.710549628650231,3,0.987046272469304
249,129.952,0.710844696226898,0.710037386639971,798,"simulated_moderate","Simulated",2023,0.710508137127809,3,0.975075573352886
250,130.476,0.70872242361303,0.710071138809766,800,"simulated_moderate","Simulated",2023,0.710539495525239,3,0.952574126822433
251,131,0.709221171910565,0.71013259951581,802,"simulated_moderate","Simulated",2023,0.710572619097111,3,0.911600322792942
252,131.524,0.710514520768801,0.710238303657321,804,"simulated_moderate","Simulated",2023,0.710522412551181,3,0.841130895119085
253,132.048,0.709229200836081,0.710403412132055,806,"simulated_moderate","Simulated",2023,0.710559386911107,3,0.731058578630005
254,132.572,0.711206629327366,0.710626144690306,808,"simulated_moderate","Simulated",2023,0.710564023024738,3,0.582570206462315
