"Index","Time","Iso","TrueState","Dataset"
37,18.864,0.707374638988078,1,"Moderate Transitions"
38,19.388,0.70685231052395,1,"Moderate Transitions"
39,19.912,0.706368579756888,1,"Moderate Transitions"
40,20.436,0.707275574691733,1,"Moderate Transitions"
41,20.96,0.706451731181657,1,"Moderate Transitions"
42,21.484,0.707198975750711,1,"Moderate Transitions"
43,22.008,0.70768660235987,1,"Moderate Transitions"
44,22.532,0.706741445840569,1,"Moderate Transitions"
45,23.056,0.70672175243008,1,"Moderate Transitions"
46,23.58,0.706337625709595,1,"Moderate Transitions"
47,24.104,0.707339414416067,1,"Moderate Transitions"
48,24.628,0.706882123727817,1,"Moderate Transitions"
49,25.152,0.70639452762031,1,"Moderate Transitions"
50,25.676,0.706794779302087,1,"Moderate Transitions"
51,26.2,0.707649276306992,1,"Moderate Transitions"
52,26.724,0.707305849438207,1,"Moderate Transitions"
53,27.248,0.706585052724788,1,"Moderate Transitions"
54,27.772,0.707472531535802,1,"Moderate Transitions"
55,28.296,0.706693488719547,1,"Moderate Transitions"
56,28.82,0.706991810447443,1,"Moderate Transitions"
57,29.344,0.706607764536422,1,"Moderate Transitions"
58,29.868,0.706334327514283,1,"Moderate Transitions"
59,30.392,0.707477242638823,1,"Moderate Transitions"
60,30.916,0.707226928306185,1,"Moderate Transitions"
61,31.44,0.706605526844459,1,"Moderate Transitions"
62,31.964,0.706334400172392,1,"Moderate Transitions"
63,32.488,0.707033506307797,1,"Moderate Transitions"
64,33.012,0.70760381264505,1,"Moderate Transitions"
65,33.536,0.706830303748883,1,"Moderate Transitions"
66,34.06,0.706509609508049,1,"Moderate Transitions"
67,34.584,0.707086962618213,1,"Moderate Transitions"
68,35.108,0.707435540236067,1,"Moderate Transitions"
69,35.632,0.70702157383766,1,"Moderate Transitions"
70,36.156,0.706553231314011,1,"Moderate Transitions"
71,36.68,0.706369863905013,1,"Moderate Transitions"
72,37.204,0.706438980406104,1,"Moderate Transitions"
73,37.728,0.706842430282989,1,"Moderate Transitions"
74,38.252,0.707289889052324,1,"Moderate Transitions"
75,38.776,0.70765125664114,1,"Moderate Transitions"
76,39.3,0.706525509471819,1,"Moderate Transitions"
77,39.824,0.706723104862869,1,"Moderate Transitions"
78,40.348,0.707452595844911,1,"Moderate Transitions"
79,40.872,0.706863251115382,1,"Moderate Transitions"
80,41.396,0.707974189044395,2,"Moderate Transitions"
81,41.92,0.708785413808236,2,"Moderate Transitions"
82,42.444,0.709195122779766,2,"Moderate Transitions"
83,42.968,0.709186101553077,2,"Moderate Transitions"
84,43.492,0.70841144943689,2,"Moderate Transitions"
85,44.016,0.708428411245672,2,"Moderate Transitions"
86,44.54,0.708397168015502,2,"Moderate Transitions"
87,45.064,0.707870530479913,2,"Moderate Transitions"
88,45.588,0.708979376701312,2,"Moderate Transitions"
89,46.112,0.708908622145699,2,"Moderate Transitions"
90,46.636,0.708725288682477,2,"Moderate Transitions"
91,47.16,0.706952104913956,1,"Moderate Transitions"
92,47.684,0.706339454953745,1,"Moderate Transitions"
93,48.208,0.707344981572637,1,"Moderate Transitions"
94,48.732,0.707344279146707,1,"Moderate Transitions"
95,49.256,0.706540873826714,1,"Moderate Transitions"
96,49.78,0.707602495644102,1,"Moderate Transitions"
97,50.304,0.707393502529291,1,"Moderate Transitions"
98,50.828,0.707127916756831,1,"Moderate Transitions"
99,51.352,0.706479687357601,1,"Moderate Transitions"
100,51.876,0.707303408661252,1,"Moderate Transitions"
101,52.4,0.706325642401632,1,"Moderate Transitions"
102,52.924,0.70713810855574,1,"Moderate Transitions"
103,53.448,0.70729024231853,1,"Moderate Transitions"
104,53.972,0.706695931072859,1,"Moderate Transitions"
105,54.496,0.707241819434985,1,"Moderate Transitions"
106,55.02,0.706451902664872,1,"Moderate Transitions"
107,55.544,0.706444478740497,1,"Moderate Transitions"
108,56.068,0.707195895198872,1,"Moderate Transitions"
109,56.592,0.706727751127304,1,"Moderate Transitions"
110,57.116,0.707185501105431,1,"Moderate Transitions"
111,57.64,0.706371897861361,1,"Moderate Transitions"
112,58.164,0.706330922070006,1,"Moderate Transitions"
113,58.688,0.706760168904811,1,"Moderate Transitions"
114,59.212,0.706558104438521,1,"Moderate Transitions"
115,59.736,0.707502392993588,1,"Moderate Transitions"
116,60.26,0.70720748397503,1,"Moderate Transitions"
117,60.784,0.706952592441346,1,"Moderate Transitions"
118,61.308,0.706643650018098,1,"Moderate Transitions"
119,61.832,0.707653900562739,1,"Moderate Transitions"
120,62.356,0.707215750103118,1,"Moderate Transitions"
121,62.88,0.707656944538606,1,"Moderate Transitions"
122,63.404,0.707515413550707,1,"Moderate Transitions"
123,63.928,0.707393444766384,1,"Moderate Transitions"
124,64.452,0.706705233903788,1,"Moderate Transitions"
125,64.976,0.707681852091104,1,"Moderate Transitions"
126,65.5,0.707367185092717,1,"Moderate Transitions"
127,66.024,0.706630734386155,1,"Moderate Transitions"
128,66.548,0.706776628971612,1,"Moderate Transitions"
129,67.072,0.707674724151148,1,"Moderate Transitions"
130,67.596,0.707507055109274,1,"Moderate Transitions"
131,68.12,0.706476438077912,1,"Moderate Transitions"
132,68.644,0.70632792829927,1,"Moderate Transitions"
133,69.168,0.707554142169142,1,"Moderate Transitions"
134,69.692,0.706662098231073,1,"Moderate Transitions"
135,70.216,0.706736610870343,1,"Moderate Transitions"
136,70.74,0.706342765579978,1,"Moderate Transitions"
137,71.264,0.707643156450009,1,"Moderate Transitions"
138,71.788,0.706934620055975,1,"Moderate Transitions"
139,72.312,0.706370232606865,1,"Moderate Transitions"
140,72.836,0.707555301690567,1,"Moderate Transitions"
141,73.36,0.707004599015787,1,"Moderate Transitions"
142,73.884,0.70653837809111,1,"Moderate Transitions"
143,74.408,0.706454690823099,1,"Moderate Transitions"
144,74.932,0.707062966997782,1,"Moderate Transitions"
145,75.456,0.707562112113647,1,"Moderate Transitions"
146,75.98,0.706890536964592,1,"Moderate Transitions"
147,76.504,0.706633481185231,1,"Moderate Transitions"
148,77.028,0.707526953377342,1,"Moderate Transitions"
149,77.552,0.707500218255166,1,"Moderate Transitions"
150,78.076,0.707551923343912,1,"Moderate Transitions"
151,78.6,0.707169498192798,1,"Moderate Transitions"
152,79.124,0.706566302628769,1,"Moderate Transitions"
153,79.648,0.707240143858548,1,"Moderate Transitions"
154,80.172,0.706755783576937,1,"Moderate Transitions"
155,80.696,0.706306987650087,1,"Moderate Transitions"
156,81.22,0.707192669994477,1,"Moderate Transitions"
157,81.744,0.707445609036786,1,"Moderate Transitions"
158,82.268,0.707228700739564,1,"Moderate Transitions"
159,82.792,0.707121603358071,1,"Moderate Transitions"
160,83.316,0.707039603407029,1,"Moderate Transitions"
161,83.84,0.707277861367771,1,"Moderate Transitions"
162,84.364,0.706623130987259,1,"Moderate Transitions"
163,84.888,0.706410868686857,1,"Moderate Transitions"
164,85.412,0.707075712701026,1,"Moderate Transitions"
165,85.936,0.706595542889275,1,"Moderate Transitions"
166,86.46,0.707303763279552,1,"Moderate Transitions"
167,86.984,0.706402491991501,1,"Moderate Transitions"
168,87.508,0.707624953784561,1,"Moderate Transitions"
169,88.032,0.707590032158233,1,"Moderate Transitions"
170,88.556,0.706518890512502,1,"Moderate Transitions"
171,89.08,0.707590886642924,1,"Moderate Transitions"
172,89.604,0.706402714241808,1,"Moderate Transitions"
173,90.128,0.70681156741567,1,"Moderate Transitions"
174,90.652,0.706950631677359,1,"Moderate Transitions"
175,91.176,0.707453132926812,1,"Moderate Transitions"
176,91.7,0.707321969639789,1,"Moderate Transitions"
177,92.224,0.706392775621545,1,"Moderate Transitions"
178,92.748,0.70663261910365,1,"Moderate Transitions"
179,93.272,0.706891340784868,1,"Moderate Transitions"
180,93.796,0.707299232646543,1,"Moderate Transitions"
181,94.32,0.707553954818379,1,"Moderate Transitions"
182,94.844,0.706667985802656,1,"Moderate Transitions"
183,95.368,0.707230022763927,1,"Moderate Transitions"
184,95.892,0.707100010331301,1,"Moderate Transitions"
185,96.416,0.706872884590365,1,"Moderate Transitions"
186,96.94,0.706959148584027,1,"Moderate Transitions"
187,97.464,0.706646590947313,1,"Moderate Transitions"
188,97.988,0.706952644589217,1,"Moderate Transitions"
189,98.512,0.707620514633367,1,"Moderate Transitions"
190,99.036,0.706311258149706,1,"Moderate Transitions"
191,99.56,0.706828556078253,1,"Moderate Transitions"
192,100.084,0.706495462946966,1,"Moderate Transitions"
193,100.608,0.707412104272097,1,"Moderate Transitions"
194,101.132,0.707294977904297,1,"Moderate Transitions"
195,101.656,0.706314162026392,1,"Moderate Transitions"
196,102.18,0.706959374076035,1,"Moderate Transitions"
197,102.704,0.707693408770347,1,"Moderate Transitions"
198,103.228,0.707063261671504,1,"Moderate Transitions"
199,103.752,0.707561551172892,1,"Moderate Transitions"
200,104.276,0.707153594982764,1,"Moderate Transitions"
201,104.8,0.707582639418729,1,"Moderate Transitions"
202,105.324,0.706737372057605,1,"Moderate Transitions"
203,105.848,0.707220633285539,1,"Moderate Transitions"
204,106.372,0.706951131956419,1,"Moderate Transitions"
205,106.896,0.707245000816602,1,"Moderate Transitions"
206,107.42,0.706316926429421,1,"Moderate Transitions"
207,107.944,0.706440997902956,1,"Moderate Transitions"
208,108.468,0.70690829307423,1,"Moderate Transitions"
209,108.992,0.706774913679529,1,"Moderate Transitions"
210,109.516,0.707461544723809,1,"Moderate Transitions"
211,110.04,0.706834826594638,1,"Moderate Transitions"
212,110.564,0.706994030248932,1,"Moderate Transitions"
213,111.088,0.707484299619915,1,"Moderate Transitions"
214,111.612,0.707350526266778,1,"Moderate Transitions"
215,112.136,0.706846978399996,1,"Moderate Transitions"
216,112.66,0.707340780757368,1,"Moderate Transitions"
217,113.184,0.707044828883093,1,"Moderate Transitions"
218,113.708,0.707246077998821,1,"Moderate Transitions"
219,114.232,0.707417213140149,1,"Moderate Transitions"
220,114.756,0.706641937955329,1,"Moderate Transitions"
221,115.28,0.706381199860433,1,"Moderate Transitions"
222,115.804,0.707466696680244,1,"Moderate Transitions"
223,116.328,0.706377580756601,1,"Moderate Transitions"
224,116.852,0.707112305772537,1,"Moderate Transitions"
225,117.376,0.706776372017013,1,"Moderate Transitions"
226,117.9,0.707383058088273,1,"Moderate Transitions"
227,118.424,0.707683155249059,1,"Moderate Transitions"
228,118.948,0.706655638224632,1,"Moderate Transitions"
229,119.472,0.706930857332889,1,"Moderate Transitions"
230,119.996,0.707148662479548,1,"Moderate Transitions"
231,120.52,0.708078844133858,2,"Moderate Transitions"
232,121.044,0.708275354228495,2,"Moderate Transitions"
233,121.568,0.70793887798856,2,"Moderate Transitions"
234,122.092,0.707866273675952,2,"Moderate Transitions"
235,122.616,0.708042916865041,2,"Moderate Transitions"
236,123.14,0.708623651898,2,"Moderate Transitions"
237,123.664,0.708492367601488,2,"Moderate Transitions"
238,124.188,0.708036686956789,2,"Moderate Transitions"
239,124.712,0.708248423998943,2,"Moderate Transitions"
240,125.236,0.708233990992093,2,"Moderate Transitions"
241,125.76,0.708156310848752,2,"Moderate Transitions"
242,126.284,0.708007694896497,2,"Moderate Transitions"
243,126.808,0.708676528536528,2,"Moderate Transitions"
244,127.332,0.708790043246793,2,"Moderate Transitions"
245,127.856,0.708167298950907,2,"Moderate Transitions"
246,128.38,0.709081908078911,2,"Moderate Transitions"
247,128.904,0.708982097099023,2,"Moderate Transitions"
248,129.428,0.70821248854422,2,"Moderate Transitions"
249,129.952,0.707998472666414,2,"Moderate Transitions"
250,130.476,0.708732409262517,2,"Moderate Transitions"
251,131,0.708240636489028,2,"Moderate Transitions"
252,131.524,0.708449441396119,2,"Moderate Transitions"
253,132.048,0.708900085291406,2,"Moderate Transitions"
254,132.572,0.70853837056742,2,"Moderate Transitions"
255,133.096,0.708177466254355,2,"Moderate Transitions"
256,133.62,0.708132580577442,2,"Moderate Transitions"
257,134.144,0.708677975605149,2,"Moderate Transitions"
258,134.668,0.708688029762963,2,"Moderate Transitions"
259,135.192,0.708262148940051,2,"Moderate Transitions"
260,135.716,0.708688984836219,2,"Moderate Transitions"
261,136.24,0.708050388829503,2,"Moderate Transitions"
262,136.764,0.709147802212136,2,"Moderate Transitions"
263,137.288,0.707908576929709,2,"Moderate Transitions"
264,137.812,0.709129613591125,2,"Moderate Transitions"
265,138.336,0.708569210601365,2,"Moderate Transitions"
266,138.86,0.708500627391227,2,"Moderate Transitions"
267,139.384,0.707928699134942,2,"Moderate Transitions"
268,139.908,0.708895113731641,2,"Moderate Transitions"
269,140.432,0.709062173261028,2,"Moderate Transitions"
270,140.956,0.708015221478324,2,"Moderate Transitions"
271,141.48,0.708863304106379,2,"Moderate Transitions"
272,142.004,0.709071249120729,2,"Moderate Transitions"
273,142.528,0.709139769682754,2,"Moderate Transitions"
274,143.052,0.70807301203236,2,"Moderate Transitions"
275,143.576,0.708017558170762,2,"Moderate Transitions"
276,144.1,0.70837797556729,2,"Moderate Transitions"
277,144.624,0.708588334232289,2,"Moderate Transitions"
278,145.148,0.708069288075389,2,"Moderate Transitions"
279,145.672,0.708125500342157,2,"Moderate Transitions"
280,146.196,0.709013592863409,2,"Moderate Transitions"
281,146.72,0.708407499786466,2,"Moderate Transitions"
282,147.244,0.708966762397298,2,"Moderate Transitions"
283,147.768,0.708232781264232,2,"Moderate Transitions"
284,148.292,0.708952209930262,2,"Moderate Transitions"
285,148.816,0.70854527029586,2,"Moderate Transitions"
286,149.34,0.708436212037271,2,"Moderate Transitions"
287,149.864,0.70784352717991,2,"Moderate Transitions"
288,150.388,0.707908527083462,2,"Moderate Transitions"
289,150.912,0.708865972215077,2,"Moderate Transitions"
290,151.436,0.707936769084865,2,"Moderate Transitions"
291,151.96,0.708000486199884,2,"Moderate Transitions"
292,152.484,0.70859087538626,2,"Moderate Transitions"
293,153.008,0.708948034678958,2,"Moderate Transitions"
294,153.532,0.708338256572513,2,"Moderate Transitions"
295,154.056,0.708915419108793,2,"Moderate Transitions"
296,154.58,0.707945539800916,2,"Moderate Transitions"
297,155.104,0.708978954607062,2,"Moderate Transitions"
298,155.628,0.708888164823223,2,"Moderate Transitions"
299,156.152,0.708215707515878,2,"Moderate Transitions"
300,156.676,0.708668501050444,2,"Moderate Transitions"
301,157.2,0.709040361385373,2,"Moderate Transitions"
302,157.724,0.708021195227001,2,"Moderate Transitions"
303,158.248,0.708060582786612,2,"Moderate Transitions"
304,158.772,0.70851683619637,2,"Moderate Transitions"
305,159.296,0.708271118241502,2,"Moderate Transitions"
306,159.82,0.708363205474056,2,"Moderate Transitions"
307,160.344,0.708836365802074,2,"Moderate Transitions"
308,160.868,0.708621079597622,2,"Moderate Transitions"
309,161.392,0.709110901993606,2,"Moderate Transitions"
310,161.916,0.708014069252927,2,"Moderate Transitions"
311,162.44,0.708777611835673,2,"Moderate Transitions"
312,162.964,0.708513817516528,2,"Moderate Transitions"
313,163.488,0.708032205993682,2,"Moderate Transitions"
314,164.012,0.707862917520851,2,"Moderate Transitions"
315,164.536,0.708844788042596,2,"Moderate Transitions"
316,165.06,0.708453734511044,2,"Moderate Transitions"
317,165.584,0.707937572260387,2,"Moderate Transitions"
318,166.108,0.708661207876308,2,"Moderate Transitions"
319,166.632,0.708445402969373,2,"Moderate Transitions"
320,167.156,0.709122930344427,2,"Moderate Transitions"
321,167.68,0.708048237816617,2,"Moderate Transitions"
322,168.204,0.708919632858923,2,"Moderate Transitions"
323,168.728,0.708165040833782,2,"Moderate Transitions"
324,169.252,0.70790121183251,2,"Moderate Transitions"
325,169.776,0.709032791511109,2,"Moderate Transitions"
326,170.3,0.707815857809596,2,"Moderate Transitions"
327,170.824,0.708650176456617,2,"Moderate Transitions"
328,171.348,0.708792892123107,2,"Moderate Transitions"
329,171.872,0.708720039443066,2,"Moderate Transitions"
330,172.396,0.708182168321684,2,"Moderate Transitions"
331,172.92,0.708049558681203,2,"Moderate Transitions"
332,173.444,0.708758096384955,2,"Moderate Transitions"
333,173.968,0.70855902657439,2,"Moderate Transitions"
334,174.492,0.707977890213625,2,"Moderate Transitions"
335,175.016,0.708031914485385,2,"Moderate Transitions"
336,175.54,0.707999343252368,2,"Moderate Transitions"
337,176.064,0.707840003610589,2,"Moderate Transitions"
338,176.588,0.708995639252523,2,"Moderate Transitions"
339,177.112,0.708422211121954,2,"Moderate Transitions"
340,177.636,0.708292451097723,2,"Moderate Transitions"
341,178.16,0.709102076378884,2,"Moderate Transitions"
342,178.684,0.708821033929381,2,"Moderate Transitions"
343,179.208,0.709116346888337,2,"Moderate Transitions"
344,179.732,0.709184136479534,2,"Moderate Transitions"
345,180.256,0.708245945406379,2,"Moderate Transitions"
346,180.78,0.708617899944587,2,"Moderate Transitions"
347,181.304,0.709194631038653,2,"Moderate Transitions"
348,181.828,0.708943095406797,2,"Moderate Transitions"
349,182.352,0.709179849951994,2,"Moderate Transitions"
350,182.876,0.708813859311864,2,"Moderate Transitions"
351,183.4,0.708682479852764,2,"Moderate Transitions"
352,183.924,0.709086778572574,2,"Moderate Transitions"
353,184.448,0.708998562297784,2,"Moderate Transitions"
354,184.972,0.708383942366438,2,"Moderate Transitions"
355,185.496,0.708499109123833,2,"Moderate Transitions"
356,186.02,0.708280861152988,2,"Moderate Transitions"
357,186.544,0.709070311474427,2,"Moderate Transitions"
358,187.068,0.708216729450319,2,"Moderate Transitions"
359,187.592,0.708593267873442,2,"Moderate Transitions"
360,188.116,0.707946905126516,2,"Moderate Transitions"
361,188.64,0.709081520988839,2,"Moderate Transitions"
362,189.164,0.709066354472889,2,"Moderate Transitions"
363,189.688,0.708034039498167,2,"Moderate Transitions"
364,190.212,0.707965611782763,2,"Moderate Transitions"
365,190.736,0.708888341753604,2,"Moderate Transitions"
366,191.26,0.70839705279218,2,"Moderate Transitions"
367,191.784,0.708455725145293,2,"Moderate Transitions"
368,192.308,0.708862216237793,2,"Moderate Transitions"
369,192.832,0.708986611458659,2,"Moderate Transitions"
370,193.356,0.708055873523653,2,"Moderate Transitions"
371,193.88,0.707820712431148,2,"Moderate Transitions"
372,194.404,0.708914474085299,2,"Moderate Transitions"
373,194.928,0.707942440326605,2,"Moderate Transitions"
374,195.452,0.708540149228647,2,"Moderate Transitions"
375,195.976,0.707965506131016,2,"Moderate Transitions"
376,196.5,0.708573168849712,2,"Moderate Transitions"
377,197.024,0.708416616734443,2,"Moderate Transitions"
378,197.548,0.709090266051609,2,"Moderate Transitions"
379,198.072,0.7084461426483,2,"Moderate Transitions"
380,198.596,0.70820389217562,2,"Moderate Transitions"
381,199.12,0.708325096100382,2,"Moderate Transitions"
382,199.644,0.708377814388089,2,"Moderate Transitions"
383,200.168,0.708193506340124,2,"Moderate Transitions"
384,200.692,0.708604890035372,2,"Moderate Transitions"
385,201.216,0.708307772615878,2,"Moderate Transitions"
386,201.74,0.708364762733783,2,"Moderate Transitions"
387,202.264,0.709008475108305,2,"Moderate Transitions"
388,202.788,0.707891590671427,2,"Moderate Transitions"
389,203.312,0.708233703490207,2,"Moderate Transitions"
390,203.836,0.708825271512614,2,"Moderate Transitions"
391,204.36,0.70916860253266,2,"Moderate Transitions"
392,204.884,0.708617493225029,2,"Moderate Transitions"
393,205.408,0.707813082360336,2,"Moderate Transitions"
394,205.932,0.709070922068786,2,"Moderate Transitions"
395,206.456,0.708452149404632,2,"Moderate Transitions"
396,206.98,0.708451633445127,2,"Moderate Transitions"
397,207.504,0.70836151975072,2,"Moderate Transitions"
398,208.028,0.708715188044636,2,"Moderate Transitions"
399,208.552,0.709048722791113,2,"Moderate Transitions"
400,209.076,0.708580071797687,2,"Moderate Transitions"
401,209.6,0.707903048638999,2,"Moderate Transitions"
402,210.124,0.708648916286323,2,"Moderate Transitions"
403,210.648,0.709073529066285,2,"Moderate Transitions"
404,211.172,0.709124996021204,2,"Moderate Transitions"
405,211.696,0.708341755254241,2,"Moderate Transitions"
406,212.22,0.708958285876783,2,"Moderate Transitions"
407,212.744,0.707982866318291,2,"Moderate Transitions"
408,213.268,0.70918352741492,2,"Moderate Transitions"
409,213.792,0.708795474778348,2,"Moderate Transitions"
410,214.316,0.708341661785357,2,"Moderate Transitions"
411,214.84,0.709032253004424,2,"Moderate Transitions"
412,215.364,0.708313873131526,2,"Moderate Transitions"
413,215.888,0.708101840324653,2,"Moderate Transitions"
414,216.412,0.708328811299708,2,"Moderate Transitions"
415,216.936,0.708590325575508,2,"Moderate Transitions"
416,217.46,0.708939801161177,2,"Moderate Transitions"
417,217.984,0.708317950573098,2,"Moderate Transitions"
418,218.508,0.708517673980026,2,"Moderate Transitions"
419,219.032,0.708989073869446,2,"Moderate Transitions"
420,219.556,0.708368271629233,2,"Moderate Transitions"
421,220.08,0.708817834456824,2,"Moderate Transitions"
422,220.604,0.708780001488607,2,"Moderate Transitions"
423,221.128,0.708166586699802,2,"Moderate Transitions"
424,221.652,0.708079249280319,2,"Moderate Transitions"
425,222.176,0.708179603953613,2,"Moderate Transitions"
426,222.7,0.707851363034686,2,"Moderate Transitions"
427,223.224,0.708367314392235,2,"Moderate Transitions"
428,223.748,0.709103613010701,2,"Moderate Transitions"
429,224.272,0.708844142916705,2,"Moderate Transitions"
430,224.796,0.70809043875453,2,"Moderate Transitions"
431,225.32,0.708264119367208,2,"Moderate Transitions"
432,225.844,0.708874883975601,2,"Moderate Transitions"
433,226.368,0.709107325591892,2,"Moderate Transitions"
434,226.892,0.706829744729679,1,"Moderate Transitions"
435,227.416,0.706438701655669,1,"Moderate Transitions"
436,227.94,0.706507991098659,1,"Moderate Transitions"
437,228.464,0.707493845451297,1,"Moderate Transitions"
438,228.988,0.706673337312276,1,"Moderate Transitions"
439,229.512,0.707638750408171,1,"Moderate Transitions"
440,230.036,0.70727223220556,1,"Moderate Transitions"
441,230.56,0.707152490501804,1,"Moderate Transitions"
442,231.084,0.707586503032874,1,"Moderate Transitions"
443,231.608,0.70636136003132,1,"Moderate Transitions"
444,232.132,0.707493825342972,1,"Moderate Transitions"
445,232.656,0.707632853064546,1,"Moderate Transitions"
446,233.18,0.706538839974347,1,"Moderate Transitions"
447,233.704,0.706845873869164,1,"Moderate Transitions"
448,234.228,0.707218057763996,1,"Moderate Transitions"
449,234.752,0.706413012427837,1,"Moderate Transitions"
450,235.276,0.707084382011322,1,"Moderate Transitions"
451,235.8,0.706696794658434,1,"Moderate Transitions"
452,236.324,0.70718090710165,1,"Moderate Transitions"
453,236.848,0.70685457526464,1,"Moderate Transitions"
454,237.372,0.707324371828278,1,"Moderate Transitions"
455,237.896,0.706909420231776,1,"Moderate Transitions"
456,238.42,0.706727858262835,1,"Moderate Transitions"
457,238.944,0.707181761145312,1,"Moderate Transitions"
458,239.468,0.707304001449235,1,"Moderate Transitions"
459,239.992,0.707284328800952,1,"Moderate Transitions"
460,240.516,0.707137309500389,1,"Moderate Transitions"
461,241.04,0.706630926304637,1,"Moderate Transitions"
462,241.564,0.706429134708736,1,"Moderate Transitions"
463,242.088,0.707622553500021,1,"Moderate Transitions"
464,242.612,0.707234381804522,1,"Moderate Transitions"
465,243.136,0.706493153691478,1,"Moderate Transitions"
466,243.66,0.706431255939696,1,"Moderate Transitions"
467,244.184,0.706812859067786,1,"Moderate Transitions"
468,244.708,0.706836229839828,1,"Moderate Transitions"
469,245.232,0.70704937154022,1,"Moderate Transitions"
470,245.756,0.707507199503016,1,"Moderate Transitions"
471,246.28,0.706388827952975,1,"Moderate Transitions"
472,246.804,0.707609917323897,1,"Moderate Transitions"
473,247.328,0.707244154795865,1,"Moderate Transitions"
474,247.852,0.706955789523292,1,"Moderate Transitions"
475,248.376,0.707168047171226,1,"Moderate Transitions"
476,248.9,0.706574216824816,1,"Moderate Transitions"
477,249.424,0.707511261924217,1,"Moderate Transitions"
478,249.948,0.707395297525497,1,"Moderate Transitions"
479,250.472,0.706412170643965,1,"Moderate Transitions"
480,250.996,0.706564609316364,1,"Moderate Transitions"
481,251.52,0.706904189711763,1,"Moderate Transitions"
482,252.044,0.706562431697734,1,"Moderate Transitions"
483,252.568,0.706368414427852,1,"Moderate Transitions"
484,253.092,0.706666520652547,1,"Moderate Transitions"
485,253.616,0.706840347505873,1,"Moderate Transitions"
486,254.14,0.706408661716897,1,"Moderate Transitions"
487,254.664,0.706932032029191,1,"Moderate Transitions"
488,255.188,0.706498988076672,1,"Moderate Transitions"
489,255.712,0.706341341286059,1,"Moderate Transitions"
490,256.236,0.706620143516408,1,"Moderate Transitions"
491,256.76,0.706566855293326,1,"Moderate Transitions"
492,257.284,0.707607839948963,1,"Moderate Transitions"
493,257.808,0.706734034899948,1,"Moderate Transitions"
494,258.332,0.707225380129414,1,"Moderate Transitions"
495,258.856,0.706781691465573,1,"Moderate Transitions"
496,259.38,0.706696457543364,1,"Moderate Transitions"
497,259.904,0.706491830639681,1,"Moderate Transitions"
498,260.428,0.70639396886644,1,"Moderate Transitions"
499,260.952,0.707252188943326,1,"Moderate Transitions"
500,261.476,0.70761955466643,1,"Moderate Transitions"
501,262,0.707176736197714,1,"Moderate Transitions"
502,262.524,0.707222890665661,1,"Moderate Transitions"
503,263.048,0.706993951206189,1,"Moderate Transitions"
504,263.572,0.707464573122235,1,"Moderate Transitions"
505,264.096,0.707233590315096,1,"Moderate Transitions"
506,264.62,0.70636320339879,1,"Moderate Transitions"
507,265.144,0.706345622141194,1,"Moderate Transitions"
508,265.668,0.706894240158377,1,"Moderate Transitions"
509,266.192,0.706512323990511,1,"Moderate Transitions"
510,266.716,0.707311512504145,1,"Moderate Transitions"
511,267.24,0.706762488912512,1,"Moderate Transitions"
512,267.764,0.707476643083198,1,"Moderate Transitions"
513,268.288,0.707634258662211,1,"Moderate Transitions"
514,268.812,0.707630884753214,1,"Moderate Transitions"
515,269.336,0.706890773951355,1,"Moderate Transitions"
516,269.86,0.706594793443847,1,"Moderate Transitions"
517,270.384,0.706923108990677,1,"Moderate Transitions"
