"Cycle","Time","Iso","LatentIso","Microns","Fish_id","Watershed","Year","MA","TrueState","StateConfidence"
68,35.108,0.710943440919928,0.7115,436,"simulated_rare","Simulated",2023,0.711564297761116,4,1
69,35.632,0.712753635432105,0.7115,438,"simulated_rare","Simulated",2023,0.711575494536168,4,1
70,36.156,0.710498424027674,0.7115,440,"simulated_rare","Simulated",2023,0.711575905245729,4,1
71,36.68,0.712771455467958,0.7115,442,"simulated_rare","Simulated",2023,0.711655717303387,4,1
72,37.204,0.711232628788892,0.7115,444,"simulated_rare","Simulated",2023,0.711701828843324,4,1
73,37.728,0.71099549772786,0.7115,446,"simulated_rare","Simulated",2023,0.711688224775685,4,1
74,38.252,0.71071534936754,0.7115,448,"simulated_rare","Simulated",2023,0.711668361573511,4,1
75,38.776,0.712855813769717,0.7115,450,"simulated_rare","Simulated",2023,0.711571919967451,4,1
76,39.3,0.710354923199676,0.7115,452,"simulated_rare","Simulated",2023,0.711463432093213,4,1
77,39.824,0.712032019884232,0.7115,454,"simulated_rare","Simulated",2023,0.711479885456307,4,1
78,40.348,0.712595903528016,0.7115,456,"simulated_rare","Simulated",2023,0.711526609799794,4,1
79,40.872,0.712163817666192,0.7115,458,"simulated_rare","Simulated",2023,0.71151930581235,4,1
80,41.396,0.711947547659092,0.7115,460,"simulated_rare","Simulated",2023,0.711444941478378,4,1
81,41.92,0.71230158834476,0.7115,462,"simulated_rare","Simulated",2023,0.711454887940672,4,1
82,42.444,0.711330408301484,0.7115,464,"simulated_rare","Simulated",2023,0.711356741198028,4,1
83,42.968,0.711246529867314,0.7115,466,"simulated_rare","Simulated",2023,0.711349993770042,4,1
84,43.492,0.710614778667223,0.7115,468,"simulated_rare","Simulated",2023,0.711357312881977,4,1
85,44.016,0.710747252989747,0.7115,470,"simulated_rare","Simulated",2023,0.71139916892387,4,1
86,44.54,0.710314735262934,0.7115,472,"simulated_rare","Simulated",2023,0.71129742008845,4,1
87,45.064,0.712149978575483,0.7115,474,"simulated_rare","Simulated",2023,0.711320705780045,4,1
88,45.588,0.711493076347839,0.7115,476,"simulated_rare","Simulated",2023,0.711253215298615,4,1
89,46.112,0.710790057183616,0.7115,478,"simulated_rare","Simulated",2023,0.711233905150213,4,1
90,46.636,0.711191984418686,0.7115,480,"simulated_rare","Simulated",2023,0.711218030501592,4,1
91,47.16,0.710707299735863,0.7115,482,"simulated_rare","Simulated",2023,0.711200696799749,4,1
92,47.684,0.710710373872425,0.7115,484,"simulated_rare","Simulated",2023,0.711173425939493,4,1
93,48.208,0.71109093280118,0.7115,486,"simulated_rare","Simulated",2023,0.711156494823315,4,1
94,48.732,0.711149199078511,0.7115,488,"simulated_rare","Simulated",2023,0.711137233870445,4,1
95,49.256,0.711594326247275,0.7115,490,"simulated_rare","Simulated",2023,0.711176892573976,4,1
96,49.78,0.710719088225905,0.7115,492,"simulated_rare","Simulated",2023,0.711221349727673,4,1
97,50.304,0.710843922723178,0.7115,494,"simulated_rare","Simulated",2023,0.711331374157562,4,1
98,50.828,0.710614719774201,0.7115,496,"simulated_rare","Simulated",2023,0.711276620497679,4,1
99,51.352,0.712190390411578,0.7115,498,"simulated_rare","Simulated",2023,0.711292949303426,4,1
100,51.876,0.711830450045131,0.7115,500,"simulated_rare","Simulated",2023,0.711322293797849,4,1
101,52.4,0.711583539920393,0.7115,502,"simulated_rare","Simulated",2023,0.711358191916378,4,1
102,52.924,0.711728900279384,0.7115,504,"simulated_rare","Simulated",2023,0.711405655155765,4,1
103,53.448,0.710974854861759,0.7115,506,"simulated_rare","Simulated",2023,0.711504904258127,4,1
104,53.972,0.710842049857043,0.7115,508,"simulated_rare","Simulated",2023,0.71152638761218,4,1
105,54.496,0.71144761144137,0.7115,510,"simulated_rare","Simulated",2023,0.711593791956796,4,1
106,55.02,0.711680853217374,0.7115,512,"simulated_rare","Simulated",2023,0.711561065468161,4,1
107,55.544,0.712625248290598,0.7115,514,"simulated_rare","Simulated",2023,0.711554541309302,4,1
108,56.068,0.711000151717942,0.7115,516,"simulated_rare","Simulated",2023,0.711552845074857,4,1
109,56.592,0.711835981268529,0.7115,518,"simulated_rare","Simulated",2023,0.711618251461163,4,1
110,57.116,0.71140629156651,0.7115,520,"simulated_rare","Simulated",2023,0.711612156138942,4,1
111,57.64,0.711945844907779,0.7115,522,"simulated_rare","Simulated",2023,0.711584279622231,4,1
112,58.164,0.711704027763009,0.7115,524,"simulated_rare","Simulated",2023,0.711636149177204,4,1
113,58.688,0.712794605022017,0.7115,526,"simulated_rare","Simulated",2023,0.71168672980306,4,1
114,59.212,0.711542083236296,0.7115,528,"simulated_rare","Simulated",2023,0.711736586725339,4,1
115,59.736,0.712564690315444,0.7115,530,"simulated_rare","Simulated",2023,0.711753947035813,4,1
116,60.26,0.710907069985941,0.7115,532,"simulated_rare","Simulated",2023,0.711764475497572,4,1
117,60.784,0.710582080889866,0.7115,534,"simulated_rare","Simulated",2023,0.711811287911391,4,1
118,61.308,0.710808301799837,0.7115,536,"simulated_rare","Simulated",2023,0.711748160860625,4,1
119,61.832,0.711988253886625,0.7115,538,"simulated_rare","Simulated",2023,0.711713093624916,4,1
120,62.356,0.712062388644926,0.7115,540,"simulated_rare","Simulated",2023,0.711683381443998,4,1
121,62.88,0.711245043194201,0.7115,542,"simulated_rare","Simulated",2023,0.711732100758732,4,1
122,63.404,0.712672800574824,0.7115,544,"simulated_rare","Simulated",2023,0.711751325854442,4,1
123,63.928,0.712791093422379,0.7115,546,"simulated_rare","Simulated",2023,0.711763252598947,4,1
124,64.452,0.712021850229613,0.7115,548,"simulated_rare","Simulated",2023,0.711719345455399,4,1
125,64.976,0.711206616376992,0.7115,550,"simulated_rare","Simulated",2023,0.711747282071287,4,1
126,65.5,0.711668709138315,0.7115,552,"simulated_rare","Simulated",2023,0.711759163387275,4,1
127,66.024,0.712663913907576,0.7115,554,"simulated_rare","Simulated",2023,0.711817625155051,4,1
128,66.548,0.71129958022451,0.7115,556,"simulated_rare","Simulated",2023,0.711824240646822,4,1
129,67.072,0.710263739768043,0.7115,558,"simulated_rare","Simulated",2023,0.711826181513971,4,1
130,67.596,0.711212025469262,0.7115,560,"simulated_rare","Simulated",2023,0.711840970218399,4,1
131,68.12,0.712429397175927,0.7115,562,"simulated_rare","Simulated",2023,0.711801443030871,4,1
132,68.644,0.712349571917672,0.7115,564,"simulated_rare","Simulated",2023,0.711862664738732,4,1
133,69.168,0.71195448939763,0.7115,566,"simulated_rare","Simulated",2023,0.711857747433552,4,1
134,69.692,0.711872555007506,0.7115,568,"simulated_rare","Simulated",2023,0.711856289058303,4,1
135,70.216,0.712128752169944,0.7115,570,"simulated_rare","Simulated",2023,0.711841641583542,4,1
136,70.74,0.712814197951183,0.7115,572,"simulated_rare","Simulated",2023,0.711835255516445,4,1
137,71.264,0.712134767109249,0.7115,574,"simulated_rare","Simulated",2023,0.711827596820705,4,1
138,71.788,0.71072100621704,0.7115,576,"simulated_rare","Simulated",2023,0.711706345786775,4,1
139,72.312,0.710849060009979,0.7115,578,"simulated_rare","Simulated",2023,0.711671117748941,4,1
140,72.836,0.712298816679604,0.7115,580,"simulated_rare","Simulated",2023,0.711761345191238,4,1
141,73.36,0.711232317706849,0.7115,582,"simulated_rare","Simulated",2023,0.711770587914375,4,1
142,73.884,0.712530699059274,0.7115,584,"simulated_rare","Simulated",2023,0.711746173322573,4,1
143,74.408,0.71256953716604,0.7115,586,"simulated_rare","Simulated",2023,0.711657331661104,4,1
144,74.932,0.712760467542149,0.7115,588,"simulated_rare","Simulated",2023,0.711599020686063,4,1
145,75.456,0.711714253259636,0.7115,590,"simulated_rare","Simulated",2023,0.711567398996527,4,1
146,75.98,0.711072508967947,0.7115,592,"simulated_rare","Simulated",2023,0.711500909941395,4,1
147,76.504,0.711507876527775,0.7115,594,"simulated_rare","Simulated",2023,0.711461033358518,4,1
148,77.028,0.710117642195057,0.7115,596,"simulated_rare","Simulated",2023,0.711377569230956,4,1
149,77.552,0.710559791429993,0.7115,598,"simulated_rare","Simulated",2023,0.711465389582173,4,1
150,78.076,0.712158516056277,0.7115,600,"simulated_rare","Simulated",2023,0.711538600842903,4,1
151,78.6,0.711406122655142,0.7115,602,"simulated_rare","Simulated",2023,0.711447708572727,4,1
152,79.124,0.711916690748092,0.7115,604,"simulated_rare","Simulated",2023,0.711500299563414,4,1
153,79.648,0.710483897026814,0.7115,606,"simulated_rare","Simulated",2023,0.711385809309843,4,1
154,80.172,0.710729958921764,0.7115,608,"simulated_rare","Simulated",2023,0.711365464388858,4,1
155,80.696,0.711208499527257,0.7115,610,"simulated_rare","Simulated",2023,0.711302896902276,4,1
156,81.22,0.710732482012175,0.7115,612,"simulated_rare","Simulated",2023,0.71122712310208,4,1
157,81.744,0.711976789710764,0.7115,614,"simulated_rare","Simulated",2023,0.711246452261725,4,1
158,82.268,0.710382020430453,0.7115,616,"simulated_rare","Simulated",2023,0.711241365981226,4,1
159,82.792,0.712565233592596,0.7115,618,"simulated_rare","Simulated",2023,0.711247899466877,4,1
160,83.316,0.712386496485304,0.7115,620,"simulated_rare","Simulated",2023,0.711333046273266,4,1
161,83.84,0.710390079005901,0.7115,622,"simulated_rare","Simulated",2023,0.711266721619821,4,1
162,84.364,0.712336728511285,0.7115,624,"simulated_rare","Simulated",2023,0.711318776692264,4,1
163,84.888,0.710126403734274,0.7115,626,"simulated_rare","Simulated",2023,0.711271720336409,4,1
164,85.412,0.712142293825373,0.7115,628,"simulated_rare","Simulated",2023,0.711347305133784,4,1
165,85.936,0.711446550323907,0.7115,630,"simulated_rare","Simulated",2023,0.71132180412629,4,1
166,86.46,0.710123003455531,0.7115,632,"simulated_rare","Simulated",2023,0.711273668408394,4,1
167,86.984,0.711478421320487,0.7115,634,"simulated_rare","Simulated",2023,0.71136555871889,4,1
168,87.508,0.711401064637303,0.7115,636,"simulated_rare","Simulated",2023,0.711314359160109,4,1
169,88.032,0.710254845393728,0.7115,638,"simulated_rare","Simulated",2023,0.711412136857025,4,1
170,88.556,0.712347874364164,0.7115,640,"simulated_rare","Simulated",2023,0.711360420320897,4,1
171,89.08,0.710765698333923,0.7115,642,"simulated_rare","Simulated",2023,0.711337067849748,4,1
172,89.604,0.712499279176444,0.7115,644,"simulated_rare","Simulated",2023,0.711453635017729,4,1
173,90.128,0.710928507275134,0.7115,646,"simulated_rare","Simulated",2023,0.71136304477357,4,1
174,90.652,0.712071177771687,0.7115,648,"simulated_rare","Simulated",2023,0.711391797233,4,1
175,91.176,0.710194437764399,0.7115,650,"simulated_rare","Simulated",2023,0.71134390711921,4,1
176,91.7,0.710197649451438,0.7115,652,"simulated_rare","Simulated",2023,0.711331561557235,4,1
177,92.224,0.712662178532593,0.7115,654,"simulated_rare","Simulated",2023,0.711413572494096,4,1
178,92.748,0.710901598976366,0.7115,656,"simulated_rare","Simulated",2023,0.711476929316173,4,1
179,93.272,0.712435352065694,0.7115,658,"simulated_rare","Simulated",2023,0.711436716567818,4,1
180,93.796,0.711479186333902,0.7115,660,"simulated_rare","Simulated",2023,0.711560803533004,4,1
181,94.32,0.71189609459117,0.7115,662,"simulated_rare","Simulated",2023,0.711509617349536,4,1
182,94.844,0.712837989533506,0.7115,664,"simulated_rare","Simulated",2023,0.711589284804867,4,1
183,95.368,0.710434333383944,0.7115,666,"simulated_rare","Simulated",2023,0.71150074220843,4,1
184,95.892,0.710730205382313,0.7115,668,"simulated_rare","Simulated",2023,0.711502372088283,4,1
185,96.416,0.711136601435766,0.7115,670,"simulated_rare","Simulated",2023,0.711513032677273,4,1
186,96.94,0.711187293522432,0.7115,672,"simulated_rare","Simulated",2023,0.71151090441579,4,1
187,97.464,0.711845233129617,0.7115,674,"simulated_rare","Simulated",2023,0.711570676797815,4,1
188,97.988,0.712808914584108,0.7115,676,"simulated_rare","Simulated",2023,0.711494376136487,4,1
189,98.512,0.71055659692185,0.7115,678,"simulated_rare","Simulated",2023,0.71151688583012,4,1
190,99.036,0.712860671662632,0.7115,680,"simulated_rare","Simulated",2023,0.711534191033151,4,1
191,99.56,0.711272964511346,0.7115,682,"simulated_rare","Simulated",2023,0.71149636567325,4,1
192,100.084,0.712438714895863,0.7115,684,"simulated_rare","Simulated",2023,0.711540349686084,4,1
193,100.608,0.710639884651266,0.7115,686,"simulated_rare","Simulated",2023,0.711511412382157,4,1
194,101.132,0.710962734752055,0.7115,688,"simulated_rare","Simulated",2023,0.71159805093299,4,1
195,101.656,0.71229505014047,0.7115,690,"simulated_rare","Simulated",2023,0.711689907212835,4,1
196,102.18,0.710149744273256,0.7115,692,"simulated_rare","Simulated",2023,0.711678174362021,4,1
197,102.704,0.711452869473956,0.7115,694,"simulated_rare","Simulated",2023,0.711654463423882,4,1
198,103.228,0.711059864644706,0.7115,696,"simulated_rare","Simulated",2023,0.711610864041094,4,1
199,103.752,0.711374302542675,0.7115,698,"simulated_rare","Simulated",2023,0.711586626486418,4,1
200,104.276,0.712798761329334,0.7115,700,"simulated_rare","Simulated",2023,0.711596829726392,4,1
201,104.8,0.710684853775985,0.7115,702,"simulated_rare","Simulated",2023,0.711478843636904,4,1
202,105.324,0.712819758860674,0.7115,704,"simulated_rare","Simulated",2023,0.711555153058097,4,1
203,105.848,0.712230306151044,0.7115,706,"simulated_rare","Simulated",2023,0.711462061344956,4,1
204,106.372,0.712253742951434,0.7115,708,"simulated_rare","Simulated",2023,0.711513192797049,4,1
205,106.896,0.712659187259059,0.7115,710,"simulated_rare","Simulated",2023,0.711532083854359,4,1
206,107.42,0.71089021156868,0.7115,712,"simulated_rare","Simulated",2023,0.711438558023299,4,1
207,107.944,0.710689363821503,0.7115,714,"simulated_rare","Simulated",2023,0.711526960921877,4,1
208,108.468,0.71092964609107,0.7115,716,"simulated_rare","Simulated",2023,0.711573414379048,4,1
209,108.992,0.71229992593592,0.7115,718,"simulated_rare","Simulated",2023,0.711594099730315,4,1
210,109.516,0.710770864961296,0.7115,720,"simulated_rare","Simulated",2023,0.711559021766018,4,1
211,110.04,0.710382963783387,0.7115,722,"simulated_rare","Simulated",2023,0.711473406060133,4,1
212,110.564,0.712875462356396,0.7115,724,"simulated_rare","Simulated",2023,0.711449288223249,4,1
213,111.088,0.710483788919914,0.7115,726,"simulated_rare","Simulated",2023,0.711405674592623,4,1
214,111.612,0.711713645145204,0.7115,728,"simulated_rare","Simulated",2023,0.711347156426,4,1
215,112.136,0.711359446955565,0.7115,730,"simulated_rare","Simulated",2023,0.711328098164157,4,1
216,112.66,0.710331007688213,0.7115,732,"simulated_rare","Simulated",2023,0.711257992726037,4,1
217,113.184,0.712006205143407,0.7115,734,"simulated_rare","Simulated",2023,0.711335370523389,4,1
218,113.708,0.712428392074536,0.7115,736,"simulated_rare","Simulated",2023,0.711382458203969,4,1
219,114.232,0.711494257021323,0.7115,738,"simulated_rare","Simulated",2023,0.71147583354308,4,1
220,114.756,0.710637665292434,0.7115,740,"simulated_rare","Simulated",2023,0.711452764760548,4,1
221,115.28,0.711000831505749,0.7115,742,"simulated_rare","Simulated",2023,0.711485756486002,4,1
222,115.804,0.710178379201423,0.7115,744,"simulated_rare","Simulated",2023,0.711493770788486,4,1
223,116.328,0.71190387261752,0.7115,746,"simulated_rare","Simulated",2023,0.711439455559167,4,1
224,116.852,0.711001424651965,0.7115,748,"simulated_rare","Simulated",2023,0.711443249351128,4,1
225,117.376,0.711853519452736,0.7115,750,"simulated_rare","Simulated",2023,0.711460885657743,4,1
226,117.9,0.711186973058525,0.7115,752,"simulated_rare","Simulated",2023,0.711420523207666,4,1
227,118.424,0.712515145313088,0.7115,754,"simulated_rare","Simulated",2023,0.711499300505748,4,1
228,118.948,0.711678205113672,0.7115,756,"simulated_rare","Simulated",2023,0.711455169071288,4,1
229,119.472,0.712890528212395,0.7115,758,"simulated_rare","Simulated",2023,0.711352052164388,4,1
230,119.996,0.711815481502749,0.7115,760,"simulated_rare","Simulated",2023,0.711404336027987,4,1
231,120.52,0.711463691195846,0.7115,762,"simulated_rare","Simulated",2023,0.711478401761781,4,1
232,121.044,0.71055126413554,0.7115,764,"simulated_rare","Simulated",2023,0.711452137301893,4,1
233,121.568,0.711734842540696,0.7115,766,"simulated_rare","Simulated",2023,0.711506555625113,4,1
234,122.092,0.710563458551094,0.7115,768,"simulated_rare","Simulated",2023,0.711442696673206,4,1
235,122.616,0.712084007584117,0.7115,770,"simulated_rare","Simulated",2023,0.711435875425705,4,1
236,123.14,0.710511835503951,0.7115,772,"simulated_rare","Simulated",2023,0.711444535543583,4,1
237,123.664,0.711985330947954,0.7115,774,"simulated_rare","Simulated",2023,0.71150082799724,4,1
238,124.188,0.711079445019737,0.7115,776,"simulated_rare","Simulated",2023,0.711495425087058,4,1
239,124.712,0.710262937029637,0.7115,778,"simulated_rare","Simulated",2023,0.711521057430561,4,1
240,125.236,0.712592218156904,0.7115,780,"simulated_rare","Simulated",2023,0.711447445454324,4,1
241,125.76,0.712193045702111,0.7115,782,"simulated_rare","Simulated",2023,0.711365817905497,4,1
242,126.284,0.710449277848098,0.7115,784,"simulated_rare","Simulated",2023,0.711394863195593,4,1
243,126.808,0.711321163989045,0.7115,786,"simulated_rare","Simulated",2023,0.711481898923404,4,1
244,127.332,0.710562834627461,0.7115,788,"simulated_rare","Simulated",2023,0.711495748303365,4,1
245,127.856,0.710858178454451,0.7115,790,"simulated_rare","Simulated",2023,0.711489116137195,4,1
246,128.38,0.712035381928179,0.7115,792,"simulated_rare","Simulated",2023,0.711485069433227,4,1
247,128.904,0.712369114585314,0.7115,794,"simulated_rare","Simulated",2023,0.711576711682478,4,1
248,129.428,0.712401684199274,0.7115,796,"simulated_rare","Simulated",2023,0.711496332548652,4,1
249,129.952,0.712216484327242,0.7115,798,"simulated_rare","Simulated",2023,0.711543236992073,4,1
250,130.476,0.71134467671141,0.7115,800,"simulated_rare","Simulated",2023,0.711667870621383,4,1
251,131,0.710101302977372,0.7115,802,"simulated_rare","Simulated",2023,0.711555798691045,4,1
252,131.524,0.712073642287869,0.7115,804,"simulated_rare","Simulated",2023,0.711561053495109,4,1
253,132.048,0.712379014419578,0.7115,806,"simulated_rare","Simulated",2023,0.711593280075956,4,1
254,132.572,0.712025679519866,0.7115,808,"simulated_rare","Simulated",2023,0.711545792464788,4,1
255,133.096,0.710424183061533,0.7115,810,"simulated_rare","Simulated",2023,0.711547487895905,4,1
256,133.62,0.711999026800785,0.7115,812,"simulated_rare","Simulated",2023,0.711578577321581,4,1
257,134.144,0.71243632273823,0.7115,814,"simulated_rare","Simulated",2023,0.711531925781909,4,1
258,134.668,0.710297369137593,0.7115,816,"simulated_rare","Simulated",2023,0.711434876863969,4,1
259,135.192,0.712064438331593,0.7115,818,"simulated_rare","Simulated",2023,0.711378027606476,4,1
260,135.716,0.71288024324514,0.7115,820,"simulated_rare","Simulated",2023,0.71130014175931,4,1
261,136.24,0.710238707619812,0.7115,822,"simulated_rare","Simulated",2023,0.711343565407644,4,1
262,136.764,0.712303396587446,0.7115,824,"simulated_rare","Simulated",2023,0.711452180893781,4,1
263,137.288,0.711126036045887,0.7115,826,"simulated_rare","Simulated",2023,0.711406820731424,4,1
264,137.812,0.710323924154509,0.7115,828,"simulated_rare","Simulated",2023,0.711303278897237,4,1
265,138.336,0.710598438680917,0.7115,830,"simulated_rare","Simulated",2023,0.711302114994576,4,1
266,138.86,0.711511056393664,0.7115,832,"simulated_rare","Simulated",2023,0.711290081265724,4,1
267,139.384,0.711055699595064,0.7115,834,"simulated_rare","Simulated",2023,0.71124003643468,4,1
268,139.908,0.710331087308563,0.7115,836,"simulated_rare","Simulated",2023,0.711220463981852,4,1
269,140.432,0.711207849791925,0.7115,838,"simulated_rare","Simulated",2023,0.711319929203329,4,1
270,140.956,0.710580881536752,0.7115,840,"simulated_rare","Simulated",2023,0.711324922078941,4,1
271,141.48,0.71225657332642,0.7115,842,"simulated_rare","Simulated",2023,0.711303096319921,4,1
272,142.004,0.712382228186261,0.7115,844,"simulated_rare","Simulated",2023,0.71133309724365,4,1
273,142.528,0.711121078878362,0.7115,846,"simulated_rare","Simulated",2023,0.711240392889269,4,1
274,143.052,0.710204635901656,0.7115,848,"simulated_rare","Simulated",2023,0.711228448039604,4,1
275,143.576,0.712001237563975,0.7115,850,"simulated_rare","Simulated",2023,0.711346338660642,4,1
276,144.1,0.710171474755648,0.7115,852,"simulated_rare","Simulated",2023,0.711436518784892,4,1
277,144.624,0.710948085348867,0.7115,854,"simulated_rare","Simulated",2023,0.711420682103901,4,1
278,145.148,0.712025301228836,0.7115,856,"simulated_rare","Simulated",2023,0.711402497759772,4,1
279,145.672,0.712386138788611,0.7115,858,"simulated_rare","Simulated",2023,0.711509900960947,4,1
